-22.948147,-43.181406
-22.948387,-43.1812468
-22.9486288,-43.1810864
-22.9488711,-43.1809257
-22.9490834,-43.1808083
-22.9492835,-43.1807052
-22.9494833,-43.180598
-22.9496831,-43.1804908
-22.9498915,-43.180379
-22.9501167,-43.1802581
-22.9503419,-43.1801373
-22.9504483,-43.180083
-22.9504783,-43.1800714
-22.9505083,-43.1800599
-22.9505383,-43.1800484
-22.9505683,-43.1800368
-22.9505983,-43.1800253
-22.9506283,-43.1800137
-22.9506583,-43.1800022
-22.9506883,-43.1799906
-22.9509807,-43.1798492
-22.9512886,-43.1797001
-22.9519165,-43.1794536
-22.9525942,-43.1791921
-22.9531731,-43.1789704
-22.9535619,-43.1788253
-22.9538835,-43.1787053
-22.9541745,-43.1785968
-22.9544638,-43.1784889
-22.9547511,-43.1783817
-22.955033,-43.1782659
-22.955298,-43.1781223
-22.9554623,-43.1780338
-22.9554913,-43.1780194
-22.9555202,-43.1780049
-22.9555491,-43.1779905
-22.955578,-43.177976
-22.9556069,-43.1779615
-22.9556358,-43.1779471
-22.9556647,-43.1779326
-22.9556937,-43.1779182
-22.9557226,-43.1779037
-22.9557515,-43.1778893
-22.9557804,-43.1778748
-22.9558093,-43.1778603
-22.9558382,-43.1778459
-22.9558672,-43.1778314
-22.9558961,-43.177817
-22.955925,-43.1778025
-22.9559539,-43.1777881
-22.9559828,-43.1777736
-22.9560117,-43.1777591
-22.9560406,-43.1777447
-22.9560696,-43.1777302
-22.9562083,-43.1776958
-22.9566748,-43.177609
-22.9573877,-43.1775057
-22.9580965,-43.1773791
-22.9583387,-43.1772984
-22.9583664,-43.1772813
-22.958394,-43.1772642
-22.9584217,-43.1772471
-22.9584493,-43.1772299
-22.958477,-43.1772128
-22.9585047,-43.1771957
-22.9585323,-43.1771786
-22.95856,-43.1771615
-22.9585876,-43.1771443
-22.9586153,-43.1771272
-22.9586429,-43.1771101
-22.9586706,-43.177093
-22.9586982,-43.1770759
-22.9587259,-43.1770587
-22.9588478,-43.1769865
-22.9590677,-43.1768568
-22.9592876,-43.1767271
-22.9595214,-43.1765893
-22.9597913,-43.1764301
-22.9600612,-43.176271
-22.9603278,-43.1761138
-22.9605925,-43.1759577
-22.9608573,-43.1758016
-22.9611578,-43.1756367
-22.9614588,-43.1754716
-22.9616712,-43.1753594
-22.9618768,-43.1752512
-22.9620825,-43.1751429
-22.9622658,-43.1750464
-22.9624345,-43.1749577
-22.9626032,-43.1748689
-22.9627718,-43.1747801
-22.96302,-43.1746495
-22.9633335,-43.1744845
-22.9637695,-43.174255
-22.9643101,-43.1739705
-22.9646135,-43.1738108
-22.9649356,-43.1736402
-22.9651552,-43.1737311
-22.965198,-43.1738185
-22.9652408,-43.1739059
-22.9652836,-43.1739933
-22.9653264,-43.1740806
-22.9653692,-43.174168
-22.9655459,-43.174044
-22.9655592,-43.1740754
-22.9655725,-43.1741068
-22.9655858,-43.1741383
-22.9655991,-43.1741697
-22.9656124,-43.1742011
-22.9656257,-43.1742325
-22.965639,-43.1742639
-22.9657313,-43.1743057
-22.9660004,-43.1748829
-22.9662074,-43.1753267
-22.9664805,-43.1759124
-22.9666735,-43.1762945
-22.9668404,-43.1766127
-22.9671074,-43.1771216
-22.9673825,-43.1776391
-22.9676365,-43.1781147
-22.9677636,-43.1783379
-22.9678836,-43.1785471
-22.9680067,-43.1787616
-22.9681422,-43.1789976
-22.9682777,-43.1792337
-22.9684143,-43.1794644
-22.9685513,-43.1796934
-22.9686992,-43.1799407
-22.9688706,-43.1802272
-22.969058,-43.1805285
-22.9692733,-43.1808559
-22.9694842,-43.1811763
-22.9696922,-43.1814926
-22.9699057,-43.1817995
-22.9701203,-43.1821042
-22.970334,-43.1824077
-22.9705467,-43.1827097
-22.9707522,-43.1829973
-22.9709127,-43.1831951
-22.9710732,-43.1833928
-22.9712373,-43.1835949
-22.9714013,-43.183797
-22.9715696,-43.1839835
-22.9717385,-43.1841681
-22.9719392,-43.1843781
-22.9722022,-43.1846377
-22.9724822,-43.1849141
-22.9727578,-43.1851799
-22.9730254,-43.1854311
-22.9732942,-43.1856815
-22.9735844,-43.1859166
-22.9738747,-43.1861517
-22.974165,-43.1863869
-22.9744601,-43.1866031
-22.9747584,-43.186807
-22.9750539,-43.1870091
-22.9753243,-43.1871872
-22.9755367,-43.18731
-22.9757568,-43.1874373
-22.9759917,-43.1875731
-22.9763015,-43.1877514
-22.9766655,-43.1879602
-22.9770752,-43.1881569
-22.977468,-43.1883388
-22.977782,-43.1884719
-22.9781206,-43.1886096
-22.9785073,-43.1887562
-22.9787962,-43.1888564
-22.9790662,-43.1889476
-22.9793371,-43.1890376
-22.9796176,-43.1891157
-22.979898,-43.1891939
-22.9801585,-43.1892665
-22.9804173,-43.1893386
-22.9806898,-43.189401
-22.980973,-43.189456
-22.9812584,-43.1895085
-22.9815526,-43.1895512
-22.9818475,-43.189591
-22.9821497,-43.1896016
-22.9824463,-43.1896055
-22.9827214,-43.1895835
-22.983004,-43.1895507
-22.9832986,-43.1895009
-22.9835931,-43.1894512
-22.9838828,-43.1893843
-22.9841736,-43.1893148
-22.9844914,-43.1891925
-22.98478,-43.1890993
-22.985062,-43.1890127
-22.985344,-43.1889261
-22.9856392,-43.1888354
-22.9859364,-43.1887441
-22.9862409,-43.1886703
-22.9865258,-43.1889107
-22.9866171,-43.1892614
-22.9867067,-43.1896126
-22.986799,-43.1899746
-22.9868954,-43.1903525
-22.9869919,-43.1907309
-22.9870959,-43.1911382
-22.9871998,-43.1915456
-22.9872904,-43.1919008
-22.9873778,-43.1922434
-22.9874704,-43.1926066
-22.9875883,-43.1930687
-22.9877044,-43.1935241
-22.9878145,-43.1939554
-22.9879391,-43.1943664
-22.9879547,-43.1948321
-22.9878428,-43.1952118
-22.9877309,-43.1955915
-22.9876192,-43.1959705
-22.9875075,-43.1963496
-22.9874,-43.1967144
-22.9872928,-43.1970782
-22.9871804,-43.1974597
-22.9870661,-43.1978475
-22.9870155,-43.1982396
-22.9869942,-43.1986337
-22.9869728,-43.1990297
-22.9869513,-43.1994294
-22.9869297,-43.1998289
-22.986909,-43.2002123
-22.9868883,-43.2005956
-22.9868716,-43.2009254
-22.9868575,-43.2012189
-22.9868422,-43.2015365
-22.9868261,-43.2018595
-22.9868077,-43.2021839
-22.9867894,-43.2025084
-22.9867697,-43.2028578
-22.9867463,-43.2032709
-22.986723,-43.2036841
-22.9867,-43.2040916
-22.986677,-43.204499
-22.9866605,-43.2047904
-22.9866477,-43.2050179
-22.9866348,-43.2052454
-22.986622,-43.2054729
-22.9866073,-43.2057326
-22.9865905,-43.2060298
-22.9865737,-43.206327
-22.9865565,-43.2066316
-22.9865381,-43.2069573
-22.9865197,-43.207283
-22.9864963,-43.2076958
-22.9864635,-43.2082769
-22.9864376,-43.2087339
-22.9864148,-43.2091389
-22.9863943,-43.2095444
-22.9863784,-43.2099511
-22.986362,-43.2103687
-22.9863455,-43.2107893
-22.9863301,-43.211183
-22.9863122,-43.2115638
-22.9862899,-43.2119202
-22.9862673,-43.2122794
-22.9862443,-43.2126462
-22.9862208,-43.2130201
-22.9861959,-43.213417
-22.9861837,-43.2138043
-22.9862038,-43.214166
-22.986239,-43.2145139
-22.9862745,-43.2148639
-22.9863106,-43.2152198
-22.9863478,-43.2155773
-22.98639,-43.2159425
-22.9864322,-43.2163076
-22.9864745,-43.2166736
-22.9865168,-43.2170399
-22.9865593,-43.2174076
-22.9866022,-43.217779
-22.9866451,-43.2181503
-22.9866881,-43.218522
-22.986731,-43.2188937
-22.9867737,-43.219263
-22.986816,-43.219629
-22.9868583,-43.219995
-22.9869022,-43.2203331
-22.9869462,-43.2206699
-22.9869874,-43.2209856
-22.9870278,-43.2212945
-22.98707,-43.2216178
-22.9871155,-43.2219658
-22.9870763,-43.2222668
-22.9869869,-43.2224291
-22.9870128,-43.2225961
-22.9870387,-43.2227631
-22.9870646,-43.2229302
-22.9870905,-43.2230972
-22.9871189,-43.2232803
-22.9871895,-43.2237357
-22.9872602,-43.224191
-22.9873346,-43.2245975
-22.9874089,-43.225004
-22.9875149,-43.2253945
-22.9876155,-43.2257331
-22.9877024,-43.2259479
-22.9877892,-43.2261627
-22.9878987,-43.2264336
-22.9880458,-43.2267974
-22.9881101,-43.2269565
-22.9881306,-43.2270072
-22.9881511,-43.227058
-22.9881716,-43.2271087
-22.9881921,-43.2271594
-22.9882126,-43.2272101
-22.9882331,-43.2272609
-22.9882536,-43.2273116
-22.9882741,-43.2273623
-22.9882946,-43.2274131
-22.9883151,-43.2274638
-22.9883357,-43.2275145
-22.9884158,-43.2276337
-22.9885945,-43.2279409
-22.9889422,-43.228028
-22.9892973,-43.2277045
-22.9898052,-43.227676
-22.9901233,-43.2279938
-22.9902271,-43.228191
-22.990295,-43.228492
-22.9904031,-43.2287081
-22.9905112,-43.2289032
-22.9906192,-43.2290984
-22.9907148,-43.22932
-22.9907779,-43.2296067
-22.9907395,-43.2299463
-22.9906824,-43.2302419
-22.9906299,-43.2305142
-22.9905833,-43.2307556
-22.99054,-43.2310058
-22.9905576,-43.231292
-22.9906737,-43.2315659
-22.9908401,-43.2318392
-22.9909522,-43.2321375
-22.9910403,-43.2324432
-22.9911385,-43.2327254
-22.9913252,-43.2329793
-22.9915025,-43.2332193
-22.9917233,-43.2334102
-22.9919647,-43.2335787
-22.9922245,-43.2337279
-22.9924629,-43.2338427
-22.9926813,-43.2339253
-22.992831,-43.2339622
-22.9929992,-43.2339693
-22.9932317,-43.2339379
-22.99342,-43.2338457
-22.9935935,-43.2337331
-22.9937727,-43.2336759
-22.9939913,-43.2336871
-22.9942506,-43.2338037
-22.9944706,-43.2339586
-22.9946606,-43.234172
-22.9947795,-43.2344721
-22.994935,-43.2347877
-22.9951445,-43.2350565
-22.9953946,-43.2352399
-22.9956756,-43.235389
-22.9959662,-43.235541
-22.9962678,-43.2356988
-22.9964929,-43.2359723
-22.9966647,-43.2362784
-22.9968009,-43.2366011
-22.9969371,-43.2369238
-22.9970724,-43.2372445
-22.9972076,-43.2375647
-22.9973269,-43.2378925
-22.9974216,-43.2382324
-22.9975064,-43.2385712
-22.9975845,-43.2389094
-22.9977052,-43.2392492
-22.9978537,-43.2395873
-22.998093,-43.2398793
-22.9984006,-43.2400669
-22.9987129,-43.2402375
-22.9990279,-43.2404096
-22.9993326,-43.2406026
-22.999619,-43.2408331
-22.9998659,-43.2410899
-23.0000317,-43.2414375
-23.0000525,-43.2418732
-22.9999678,-43.2423278
-22.9999838,-43.2427806
-23.0000254,-43.2432246
-23.0001319,-43.2436764
-23.0005399,-43.2438465
-23.0006269,-43.2442645
-23.0006221,-43.2446912
-23.00068,-43.2451036
-23.0006053,-43.2455277
-23.0005315,-43.2459796
-23.0004073,-43.2464253
-23.0001928,-43.2468234
-22.9997647,-43.2472095
-22.9993237,-43.2476173
-22.9990957,-43.2480486
-22.9990611,-43.2485868
-22.999047,-43.2491684
-22.9990343,-43.2496912
-22.9991072,-43.2501787
-22.999127,-43.2506582
-22.9990358,-43.2510059
-22.9989292,-43.2513589
-22.998819,-43.2517238
-22.9987189,-43.2520777
-22.9986259,-43.252426
-22.9985741,-43.2527542
-22.9985875,-43.2530987
-22.9986066,-43.2534364
-22.9985673,-43.2537767
-22.9985255,-43.2541387
-22.9984857,-43.2544987
-22.9984497,-43.2548482
-22.9984512,-43.2551834
-22.9984609,-43.2554687
-22.9984389,-43.2556848
-22.9984124,-43.2558962
-22.9983591,-43.2560797
-22.9983009,-43.2562382
-22.9982269,-43.2563733
-22.9980426,-43.2565366
-22.9977165,-43.2565733
-22.9974502,-43.2563599
-22.9972293,-43.2561373
-22.9970085,-43.2559147
-22.9967762,-43.2556806
-22.9965178,-43.2554202
-22.9962595,-43.2551597
-22.9960225,-43.254882
-22.9957882,-43.254602
-22.9955755,-43.2543479
-22.9953759,-43.2541094
-22.9951763,-43.2538709
-22.9949614,-43.2536141
-22.994746,-43.2533567
-22.9945663,-43.2531433
-22.9942981,-43.2530009
-22.993997,-43.2530779
-22.9936959,-43.2531548
-22.9934036,-43.2532344
-22.9931334,-43.2533207
-22.9928632,-43.253407
-22.992515,-43.2535329
-22.992331,-43.2536726
-22.9922721,-43.2537504
-22.99223,-43.2539151
-22.9922543,-43.2541074
-22.992311,-43.2542757
-22.9924534,-43.2545751
-22.9926634,-43.254887
-22.9928816,-43.2551821
-22.9931154,-43.2554461
-22.9933491,-43.25571
-22.993749,-43.2559988
-22.9941661,-43.2564366
-22.9942987,-43.2566603
-22.9944149,-43.2569267
-22.9945312,-43.2572001
-22.9946474,-43.2574734
-22.9948456,-43.2579216
-22.9950233,-43.2583204
-22.9952126,-43.2587296
-22.9954176,-43.2591379
-22.995643,-43.2594928
-22.9958522,-43.2598356
-22.9960242,-43.2601506
-22.9961963,-43.2604655
-22.9963683,-43.2607805
-22.9965295,-43.2611034
-22.9966399,-43.2614631
-22.9967502,-43.2618223
-22.996858,-43.2621736
-22.9969659,-43.2625248
-22.9970746,-43.262879
-22.9971835,-43.2632335
-22.9972867,-43.2635916
-22.9973882,-43.2639507
-22.9974709,-43.2642435
-22.9975417,-43.2644942
-22.9976125,-43.2647449
-22.9976993,-43.2650521
-22.9977996,-43.2654074
-22.9979012,-43.265767
-22.9980048,-43.2661338
-22.9980997,-43.266473
-22.9981714,-43.266739
-22.9982432,-43.2670051
-22.9983149,-43.2672712
-22.9984136,-43.2675395
-22.9985142,-43.2678079
-22.9986173,-43.2682008
-22.9986779,-43.2687721
-22.9986053,-43.2692141
-22.9985988,-43.2696396
-22.99865,-43.2699484
-22.99865,-43.2700439
-22.99865,-43.2701394
-22.9986841,-43.2703286
-22.9987775,-43.2706806
-22.9988709,-43.2710325
-22.9989522,-43.2713205
-22.9990249,-43.2715624
-22.9990977,-43.2718044
-22.9991704,-43.2720463
-22.9992412,-43.2722818
-22.9993115,-43.2725158
-22.9993818,-43.2727498
-22.9994521,-43.2729837
-22.9994455,-43.2731369
-22.9994292,-43.2732798
-22.9994128,-43.2734227
-22.9993965,-43.2735656
-22.9993802,-43.2737086
-22.9994426,-43.2738664
-22.9995716,-43.2739511
-22.9997242,-43.2739853
-22.9998752,-43.2739961
-23.0000769,-43.2740951
-23.0002102,-43.2741915
-23.0003455,-43.2742447
-23.0004615,-43.2743477
-23.0005599,-43.2744964
-23.0006584,-43.274645
-23.0007568,-43.2747936
-23.0008552,-43.2749422
-23.0009455,-43.2751081
-23.0010202,-43.2753071
-23.0010948,-43.2755061
-23.0011822,-43.2756991
-23.0013578,-43.2758505
-23.0014978,-43.2760256
-23.0015503,-43.276233
-23.0015551,-43.2764285
-23.0016621,-43.2766128
-23.001877,-43.2767187
-23.0020921,-43.2768213
-23.0023073,-43.2769239
-23.0026179,-43.2771763
-23.0027902,-43.2774461
-23.0029055,-43.2776268
-23.0030113,-43.2777924
-23.003109,-43.2779955
-23.0031015,-43.278178
-23.0030941,-43.2783606
-23.0031115,-43.2785761
-23.0031683,-43.278778
-23.0032396,-43.2788994
-23.003311,-43.2790207
-23.003383,-43.279174
-23.0034555,-43.2793492
-23.003528,-43.2795243
-23.0036238,-43.2797171
-23.0037789,-43.2799545
-23.003937,-43.2802017
-23.0041095,-43.2804835
-23.0042893,-43.2807661
-23.0044691,-43.2810486
-23.004664,-43.2813549
-23.0048627,-43.281667
-23.0050623,-43.2819808
-23.005263,-43.2822961
-23.0054612,-43.2826075
-23.0056514,-43.2829065
-23.0058417,-43.2832055
-23.0059694,-43.2835421
-23.0060622,-43.2838866
-23.0062427,-43.2842064
-23.0064683,-43.284509
-23.0066328,-43.2847996
-23.006787,-43.2850839
-23.0069411,-43.2853683
-23.0070348,-43.2855687
-23.0071081,-43.2857409
-23.0071815,-43.285913
-23.0072654,-43.2861102
-23.0073562,-43.2863232
-23.0074457,-43.2865318
-23.00752,-43.2866853
-23.0075943,-43.2868388
-23.0076685,-43.2869923
-23.0077433,-43.2871495
-23.0078322,-43.2873796
-23.0079418,-43.2874653
-23.0080522,-43.2875493
-23.008234,-43.287488
-23.0084628,-43.2873966
-23.0086583,-43.2875248
-23.0080848,-43.2877752
-23.0079443,-43.2885053
-23.0082817,-43.2890949
-23.0086448,-43.2895954
-23.0090042,-43.2901027
-23.0093855,-43.2904538
-23.0090179,-43.2904205
-23.0084168,-43.2902556
-23.0080038,-43.2906285
-23.0080364,-43.2911319
-23.0084905,-43.291152
-23.0086171,-43.2918249
-23.0084244,-43.2919981
-23.0080655,-43.2920528
-23.0080446,-43.2926966
-23.0083562,-43.2932634
-23.008607,-43.2937197
-23.0088553,-43.2941715
-23.0088417,-43.294601
-23.008823,-43.29503
-23.0087069,-43.2953808
-23.0085717,-43.2957164
-23.0084526,-43.2960422
-23.0083405,-43.2963637
-23.0082524,-43.2966371
-23.0081896,-43.2969039
-23.0081628,-43.2972253
-23.0082146,-43.2976133
-23.0083051,-43.2979966
-23.008424,-43.2983784
-23.0085808,-43.2987715
-23.0087311,-43.2992212
-23.0087974,-43.2996157
-23.00882,-43.2999938
-23.0087873,-43.3003697
-23.0086945,-43.3007203
-23.0085668,-43.3010593
-23.0084352,-43.3013533
-23.0083006,-43.3016114
-23.0081488,-43.3018619
-23.0079799,-43.3021156
-23.0077732,-43.3023858
-23.0074799,-43.3025133
-23.0071853,-43.3026385
-23.0068914,-43.3027791
-23.006666,-43.302992
-23.0064664,-43.3032166
-23.0062732,-43.3034339
-23.006086,-43.3036445
-23.0058984,-43.3038433
-23.0057133,-43.3039719
-23.0055451,-43.304041
-23.0053146,-43.3040567
-23.005084,-43.3040724
-23.0048158,-43.3040906
-23.00454,-43.3041093
-23.0046465,-43.3044063
-23.005118,-43.3043132
-23.0055168,-43.304225
-23.0058452,-43.3042646
-23.006148,-43.3043554
-23.0064456,-43.3044447
-23.0067351,-43.3045315
-23.0070247,-43.3046184
-23.0071692,-43.3049376
-23.0071911,-43.3053056
-23.007187,-43.3056681
-23.0071646,-43.3060266
-23.0071275,-43.306386
-23.0070631,-43.3067469
-23.0069543,-43.3071255
-23.0068343,-43.3075085
-23.006745,-43.3078452
-23.0066736,-43.3081546
-23.0066399,-43.3085715
-23.00661,-43.3089979
-23.00661,-43.3094878
-23.00661,-43.3098601
-23.0066093,-43.3102122
-23.0065996,-43.3106265
-23.0065898,-43.3110407
-23.0065225,-43.3113977
-23.0064894,-43.3117596
-23.0064401,-43.3121164
-23.0063909,-43.3124733
-23.0063599,-43.3128182
-23.0063293,-43.3131629
-23.0062985,-43.3135091
-23.0062675,-43.3138578
-23.0062365,-43.3142065
-23.0061912,-43.3145516
-23.0061424,-43.314893
-23.0060943,-43.3152296
-23.0060271,-43.3155615
-23.00597,-43.3158871
-23.0060746,-43.3162228
-23.0063334,-43.3164522
-23.0066361,-43.316521
-23.0067432,-43.3162002
-23.0067893,-43.3158934
-23.006808,-43.315638
-23.0068268,-43.3153827
-23.0068479,-43.315095
-23.0068747,-43.3147299
-23.006902,-43.3143586
-23.006937,-43.3138811
-23.0069692,-43.3134422
-23.006996,-43.3130771
-23.0070126,-43.3127054
-23.00695,-43.312285
-23.0069607,-43.3119501
-23.0069793,-43.3116383
-23.006998,-43.3113265
-23.0070197,-43.3109625
-23.0070433,-43.3105668
-23.0070669,-43.3101711
-23.0070905,-43.3097754
-23.0071141,-43.3093796
-23.0071378,-43.3089839
-23.0071614,-43.3085882
-23.0071818,-43.3082456
-23.0072004,-43.3079338
-23.007219,-43.307622
-23.0072398,-43.3072738
-23.0072616,-43.3069083
-23.0072839,-43.3065478
-23.0073086,-43.3062142
-23.0073333,-43.3058806
-23.0073597,-43.3055241
-23.0073867,-43.305159
-23.0074704,-43.3047191
-23.0077031,-43.3042703
-23.0079006,-43.304056
-23.0081265,-43.3038895
-23.0083844,-43.3037186
-23.0086393,-43.3035497
-23.0088926,-43.3033787
-23.0091406,-43.3031961
-23.0093884,-43.3030138
-23.00963,-43.3028362
-23.0099023,-43.3026533
-23.0102066,-43.3024118
-23.0104526,-43.3021631
-23.010651,-43.3019218
-23.0108428,-43.301661
-23.0110317,-43.301392
-23.0112211,-43.3011224
-23.0114317,-43.3008226
-23.0116422,-43.3005229
-23.0118607,-43.3002119
-23.0120842,-43.2998937
-23.0123044,-43.2995802
-23.012518,-43.299276
-23.0127317,-43.2989719
-23.0129114,-43.2986277
-23.0130846,-43.2982776
-23.0131998,-43.2979011
-23.0136193,-43.2978325
-23.0140398,-43.2977649
-23.0141441,-43.2979903
-23.014224,-43.2982384
-23.0143038,-43.2984866
-23.0143643,-43.2987715
-23.0143981,-43.2991067
-23.014432,-43.299442
-23.0144719,-43.2998381
-23.0145164,-43.300279
-23.0145608,-43.3007187
-23.014605,-43.3011568
-23.0146459,-43.3015615
-23.0146758,-43.3018584
-23.0147058,-43.3021552
-23.0147358,-43.3024523
-23.0147663,-43.3027551
-23.0147969,-43.3030579
-23.0148275,-43.3033608
-23.0148694,-43.3037767
-23.014913,-43.3042088
-23.014953,-43.304605
-23.0149912,-43.3049833
-23.015029,-43.3053578
-23.0150645,-43.3057096
-23.0151,-43.3060614
-23.015108,-43.3064391
-23.0150803,-43.3068505
-23.0150541,-43.307241
-23.0150318,-43.3075732
-23.0150095,-43.3079054
-23.014986,-43.3082556
-23.0149616,-43.3086192
-23.0149313,-43.3089802
-23.0148568,-43.3093224
-23.0147823,-43.3096646
-23.0147111,-43.3099917
-23.0146415,-43.3103112
-23.0145708,-43.3106362
-23.0144644,-43.3111248
-23.0143706,-43.311556
-23.014304,-43.3118619
-23.0142374,-43.3121678
-23.0141556,-43.3125436
-23.0140622,-43.3129726
-23.0139822,-43.3133402
-23.0139107,-43.3136684
-23.0138393,-43.3139964
-23.0137687,-43.3143205
-23.0136982,-43.3146446
-23.0136264,-43.3149448
-23.0135532,-43.3152166
-23.01348,-43.3154885
-23.0133903,-43.3158219
-23.0132971,-43.316168
-23.0132036,-43.3165151
-23.0131101,-43.3168625
-23.0129777,-43.3173543
-23.0128611,-43.3178293
-23.0127905,-43.3181932
-23.0127323,-43.3184938
-23.0126988,-43.3186665
-23.0126653,-43.3188392
-23.0126318,-43.3190119
-23.0125984,-43.3191846
-23.0125265,-43.3195555
-23.0124525,-43.3199371
-23.0123564,-43.3203547
-23.012268,-43.3207368
-23.0121942,-43.3210556
-23.0121182,-43.3213951
-23.0120356,-43.321792
-23.0119531,-43.322189
-23.011871,-43.3225841
-23.0117889,-43.3229791
-23.011724,-43.3233623
-23.0116665,-43.3237272
-23.0116304,-43.3239563
-23.0115944,-43.3241854
-23.011552,-43.3244705
-23.0114968,-43.3248722
-23.0114441,-43.3252553
-23.0113942,-43.3256176
-23.0113392,-43.3260178
-23.0112767,-43.3264719
-23.0112231,-43.3268611
-23.0111722,-43.3272312
-23.0111001,-43.3276193
-23.0110686,-43.3279532
-23.0110372,-43.3282871
-23.0110045,-43.3286231
-23.0109701,-43.328962
-23.0109358,-43.3293008
-23.010902,-43.3296342
-23.0108685,-43.3299646
-23.010835,-43.330295
-23.0108124,-43.330517
-23.0107935,-43.3307035
-23.0107746,-43.3308899
-23.0107557,-43.3310764
-23.0107368,-43.3312629
-23.0107168,-43.3315639
-23.0106962,-43.3319295
-23.0106662,-43.3324612
-23.0106335,-43.3330409
-23.0106077,-43.3335414
-23.0105871,-43.3339813
-23.0105651,-43.33445
-23.0105428,-43.3349258
-23.0105222,-43.3353641
-23.0105026,-43.3357823
-23.0104865,-43.336125
-23.0104705,-43.3364678
-23.0104538,-43.3368223
-23.0104371,-43.337179
-23.0104151,-43.3375406
-23.0103892,-43.3379058
-23.0103633,-43.338271
-23.010339,-43.338634
-23.0103289,-43.3389771
-23.0103189,-43.3393173
-23.0103062,-43.3396583
-23.0102941,-43.3400395
-23.0102871,-43.3404243
-23.0102793,-43.3408484
-23.010272,-43.3412446
-23.0102665,-43.3415439
-23.010261,-43.3418432
-23.0102689,-43.3422374
-23.01026,-43.3426193
-23.010251,-43.3430051
-23.0102415,-43.3434117
-23.0102325,-43.3437986
-23.0102244,-43.3441429
-23.0102166,-43.3444795
-23.0102099,-43.344768
-23.0102031,-43.3450564
-23.0101968,-43.3453927
-23.0101909,-43.3457702
-23.010185,-43.3461484
-23.0101791,-43.3465276
-23.0101732,-43.3469065
-23.0101673,-43.3472847
-23.0101614,-43.347663
-23.0101554,-43.3480418
-23.0101503,-43.3484222
-23.0101541,-43.3488191
-23.0101577,-43.3491924
-23.0101621,-43.3495805
-23.010168,-43.3500089
-23.0101737,-43.3504156
-23.0101784,-43.3507552
-23.0101831,-43.3510948
-23.0101878,-43.3514373
-23.0101926,-43.3517819
-23.0101974,-43.3521265
-23.0102021,-43.3524697
-23.0102069,-43.3528129
-23.0102255,-43.353133
-23.0102405,-43.3536646
-23.0102504,-43.3541402
