36.8,29.1,94.10166154
36.9,37.2,94.34781538
37.0,31.6,94.68455385
37.1,17.4,94.9504
37.2,16,95.14535385
37.3,18.1,95.38953846
37.4,18.3,95.616
37.5,18.1,95.94092308
37.6,20.8,96.17132308
37.7,17.9,96.39778462
37.8,23.6,96.68923077
37.9,21.9,96.93144615
38.0,22.3,97.15790769
38.1,22.7,97.41587692
38.2,23.1,97.68172308
38.3,26.2,97.93575385
38.4,26.8,98.19569231
38.5,25.6,98.43790769
38.6,26.3,98.72344615
38.7,26.9,98.94596923
38.8,27.4,99.25710769
38.9,27.7,99.47372308
39.0,28.3,99.73366154
39.1,28.1,99.98375385
39.2,12.5,100.2279385
39.3,21,100.4839385
39.4,31,100.7379692
39.5,46.1,101.0254769
39.6,56.1,101.2755692
39.7,72.2,101.5473231
39.8,85.5,101.8013538
39.9,98.5,102.0829538
40.0,111.5,102.3074462
40.1,131.6,102.5555692
40.2,151.1,102.8096
40.3,152.6,103.0774154
40.4,142.8,103.3137231
40.5,116.3,103.5736615
40.6,86,103.8257231
40.7,61.1,104.0836923
40.8,81,104.3396923
40.9,65.1,104.5917538
41.0,24.9,104.8379077
41.1,10.2,105.1096615
41.2,6,105.4385231
41.3,7.6,105.6531692
41.4,8,105.9150769
41.5,9.9,106.1179077
41.6,9.3,106.3719385
41.7,9.3,106.624
41.8,8.8,106.9154462
41.9,8.7,107.1497846
42.0,6,107.4274462
42.1,8.1,107.6657231
42.2,5.7,107.9611077
42.3,6.7,108.1856
42.4,4.5,108.4238769
42.5,7,108.6976
42.6,4.2,108.9457231
42.7,4.1,109.2017231
42.8,4.8,109.4754462
42.9,7.7,109.7019077
43.0,4.8,109.952
43.1,8.3,110.2336
43.2,7.2,110.4659692
43.3,10.6,110.7377231
43.4,9.8,111.0331077
43.5,23.6,111.3225846
43.6,39.3,111.5490462
43.7,58,111.7971692
43.8,80.8,112.0984615
43.9,94.7,112.4568615
44.0,99.1,112.6104615
44.1,99.5,112.9728
44.2,93.1,113.0496
44.3,78.9,113.3134769
44.4,68.3,113.6974769
44.5,62,113.8983385
44.6,55,114.0539077
44.7,43.4,114.3158154
44.8,32,114.6407385
44.9,20.3,114.8416
45.0,18.1,115.1645538
45.1,13.1,115.3299692
