0,7,
3.74E-02,7,
7.33E-02,7,
9.21E-02,7.401302546,
0.106735707,7.69,
0.12031225,7.69,
0.133630109,7.812630812,
0.14698643,7.91715622,
0.160394764,7.997171793,
0.173965337,8,
0.188777077,7.356112501,
0.204418535,6.283650527,
0.21848311,6.045843886,
0.227717649,7.621993506,
0.235798697,9.631345926,
0.246704748,10.80121592,
0.263516807,10.2348742,
0.279481307,10.0443347,
0.296244844,9.500098191,
0.318397686,8.676223146,
0.339793642,8.7565257,
0.364487585,8.893370856,
0.387321498,9.89181345,
0.405928995,10.70674478,
0.424476335,11.68822285,
0.455246133,12,
0.495728184,7.611489871,
0.517669134,7.260290108,
0.531848783,7.897584783,
0.545322425,8.621120199,
0.566417701,9.310711671,
0.582313659,10.77314778,
0.595315439,12.15082913,
0.610149536,13.34273643,
0.641240826,13.10220466,
0.67075943,10.80729211,
0.718131878,9.042492156,
0.742966298,8.85,
0.765552964,6.975906533,
0.784304533,5.213971935,
0.804359557,3.47935938,
0.821515693,2.796819659,
0.840899088,1.027818487,
0.863928434,0.66,
0.891196396,1.347010334,
0.902634271,3.747369743,
0.913938356,6.061131606,
0.925969248,8.31,
0.954878499,9.812072973,
0.970018877,12.19838937,
0.984228908,14.55865001,
1.003122749,16.74076508,
1.029955688,15.84272792,
1.046032976,14.76936144,
1.071829293,3.425919773,
1.095445874,4.996123654,
1.116374112,7.005631273,
1.128503837,9.089732012,
1.135033663,11.27190567,
1.141563488,13.45407933,
1.155351185,13.57848301,
1.191781261,10.7627607,
1.212408778,7.201749495,
1.236296651,6,
1.260298554,6,
1.286438299,6.799152837,
1.302094522,6.82,
1.319750521,6.933614813,
1.350510146,6.917956518,
1.370395483,6.280325694,
1.404455537,3.326930687,
1.446783793,3,
1.462578211,4.130382227,
1.477814258,5.257886447,
1.495502469,6.668408004,
1.51230928,8.67206155,
1.521815895,10.66239785,
1.531809594,12.53890447,
1.542824548,14.17674771,
1.549437345,16.44501771,
1.551601178,19.35041765,
1.553765011,22.25581759,
1.555928844,25.16121754,
1.558092676,28.06661748,
1.560256509,30.97201743,
1.562420342,33.87741737,
1.564584175,36.78281731,
1.566748008,39.68821726,
1.571632252,42,
1.587110868,42,
1.610219817,30.87817773,
1.63412794,19.62070609,
1.656677663,12.22683963,
1.67462705,11.25686696,
1.68888005,11.9089645,
1.702912784,12.64014536,
1.718708817,13.45553118,
1.729663338,14.7755742,
1.730510432,16.79762058,
1.731357525,18.81966696,
1.732204619,20.84171334,
1.733051712,22.86375972,
1.733898806,24.8858061,
1.7347459,26.90785248,
1.735592993,28.92989886,
1.736440087,30.95194524,
1.737287181,32.97399162,
1.738134274,34.996038,
